"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sgd","systematic","genename"
"S000000845",1531.23876475417,-4.39238438927113,0.424113172189503,-10.3566327982582,3.90466549123099e-25,6.2707172883331e-23,"S000000845","S000000845","SAH1"
"S000000846",258.403829068755,1.94589042324724,0.247743068384441,7.85446969691867,4.01467119385832e-15,2.04934626335061e-13,"S000000846","S000000846","ERG28"
"S000000847",513.238427009513,1.41926605561363,0.238433236146351,5.95246735963639,2.64129823969501e-09,5.90799307354628e-08,"S000000847","S000000847","ACA1"
"S000000848",149.339050118311,1.90870072732798,0.310441158878456,6.14834944639308,7.82933929321833e-10,1.94616950466034e-08,"S000000848","S000000848","SPO73"
"S000000856",1435.46816218146,1.52235545777411,0.36469160417007,4.17436387448114,2.9881982621857e-05,0.000285687744223547,"S000000856","S000000856","GIP2"
"S000002135",1156.34138833153,-1.14512938666804,0.412332136004502,-2.77720140313181,0.00548291926539856,0.0273347059797793,"S000002135","S000002135","RPL34A"
"S000000860",24.6979431048943,1.25198397116062,0.478470438835399,2.61663808156667,0.00888004397663507,0.0407070663474938,"S000000860","S000000860","PET117"
"S000000861",438.12017420489,1.0640489744635,0.229064652549352,4.64519061592993,3.39762597304086e-06,3.98051377316992e-05,"S000000861","S000000861","PCL6"
"S000002958",191.649867155606,1.24478114813948,0.245707561867958,5.06610842041736,4.06030713949092e-07,5.82670380971323e-06,"S000002958","S000002958","FCY22"
"S000000864",774.741195022498,-1.73520610115512,0.395037272426117,-4.39251235838676,1.1204825874729e-05,0.000117412445914591,"S000000864","S000000864","GPP2"
"S000000867",12254.3099689003,2.44414456259042,0.548274022646455,4.45788868637769,8.27708619925178e-06,8.99653179056317e-05,"S000000867","S000000867","ICL1"
"S000028749",177.088191978575,1.92765652604757,0.429684426240939,4.48621455264629,7.24997362703225e-06,7.97720346814256e-05,"S000028749","S000028749",NA
"S000000872",1656.12060340183,-5.07225701843671,0.375341414524836,-13.5137153059913,1.29801844971343e-41,5.98470248443679e-39,"S000000872","S000000872","RNR1"
"S000000874",687.953118893456,-1.69638426964308,0.249172299268251,-6.80807728076067,9.89117309453569e-12,3.25747781198614e-10,"S000000874","S000000874","VTC1"
"S000000875",2775.41564925083,-2.37032223111819,0.423323097219684,-5.59932176317823,2.15192055956673e-08,4.05770455908803e-07,"S000000875","S000000875","ALD5"
"S000000876",1773.04826958521,-1.20471161737305,0.446532825813247,-2.69792397721034,0.00697733726286858,0.033583531069417,"S000000876","S000000876","RPS24A"
"S000000877",521.937164481031,1.0647696840407,0.2827972694228,3.76513424692514,0.000166459623304463,0.00133214299881898,"S000000877","S000000877","PTP3"
"S000000879",431.151055492368,1.53941290505733,0.336677646776692,4.57236445542337,4.82251181448564e-06,5.47483410360948e-05,"S000000879","S000000879","MRX1"
"S000028751",91.2293108391256,1.5490290628858,0.283393028960421,5.46600976237188,4.60278999137826e-08,8.06221536112371e-07,"S000028751","S000028751",NA
"S000000890",3426.61622618525,-1.6249116236739,0.261522932931186,-6.21326629164663,5.18943936717506e-10,1.31745394094197e-08,"S000000890","S000000890","DOT6"
"S000000895",568.467291716452,1.02971238366055,0.166644162754839,6.17910862665754,6.44645309899267e-10,1.6193172960264e-08,"S000000895","S000000895","TSC11"
"S000000898",746.293438274086,1.26972644291348,0.16356784502893,7.76268980427604,8.31468018744058e-15,4.04223550745198e-13,"S000000898","S000000898","SHC1"
"S000000904",2256.89920964445,-1.62678586334269,0.445617174258888,-3.6506354721364,0.000261592288172842,0.0020015731128771,"S000000904","S000000904","RPS8B"
"S000000907",1051.56414801977,1.07272091418576,0.197038716878757,5.44421386404905,5.20346732875591e-08,8.98226552293577e-07,"S000000907","S000000907","NUP157"
"S000000908",26.2700898369031,2.11815835638858,0.566956926206223,3.73601284062651,0.000186961125257393,0.00147882421876254,"S000000908","S000000908","MAM1"
"S000000919",1791.84961442562,-1.07546724002598,0.363229717474277,-2.96084595584374,0.00306795344757496,0.0168113146423631,"S000000919","S000000919","RPL23B"
"S000000925",474.221211723734,1.0829109480598,0.338149700475287,3.20246017233702,0.00136259140560103,0.00843461193601366,"S000000925","S000000925","YCK3"
"S000000926",1277.75912145752,-3.45123856544758,0.256638638334104,-13.4478525441465,3.16943656967076e-41,1.37275020879709e-38,"S000000926","S000000926","DSE1"
"S000000929",179.102660609888,-1.62659363286325,0.584037337846556,-2.78508500648396,0.00535136917673357,0.0268375858396677,"S000000929","S000000929","LCP5"
"S000000930",92.7863054425005,1.41415167878229,0.310168152846796,4.55930651100984,5.13228181541652e-06,5.79886988045441e-05,"S000000930","S000000930","VFA1"
"S000000931",962.797309520742,1.12526729460607,0.157384467296021,7.14979892195827,8.69051064016107e-13,3.26877548894269e-11,"S000000931","S000000931","SAK1"
"S000000932",1651.4357481503,-2.06336851762891,0.380295751862435,-5.42569436425177,5.77296704922698e-08,9.8346862973303e-07,"S000000932","S000000932","COM2"
"S000000938",2160.31633689394,1.01782796284568,0.217444277554128,4.68086801039093,2.85662819860473e-06,3.43107452459306e-05,"S000000938","S000000938","GDI1"
"S000000949",482.442377753202,1.55634347944767,0.233952458054677,6.65239208165934,2.88367254447876e-11,8.99919905638316e-10,"S000000949","S000000949","SCC4"
"S000028759",311.781083573234,-1.46938782627167,0.223140979528715,-6.58502005940413,4.54823980576343e-11,1.37147661484761e-09,"S000028759","S000028759",NA
"S000000950",711.601865636124,-1.77866185650384,0.218928367322319,-8.12440104614304,4.49576933611246e-16,2.62277678045124e-14,"S000000950","S000000950","SPT15"
"S000000952",8419.37935225042,-3.84957972123453,0.443653994476195,-8.67698650111238,4.06393323017344e-18,3.26324705948702e-16,"S000000952","S000000952","SPI1"
"S000000954",884.800185572106,-1.17933083006507,0.202450264286436,-5.82528669064366,5.70146396179051e-09,1.19839741773341e-07,"S000000954","S000000954",NA
"S000000956",415.994650401593,-1.12381002815509,0.22002912068197,-5.10755133080517,3.26360455783013e-07,4.78918890606428e-06,"S000000956","S000000956","OXA1"
"S000000958",295.24825071143,-1.39388899740314,0.425982470564258,-3.27217454642391,0.00106723665938095,0.00680071938142307,"S000000958","S000000958",NA
"S000000962",863.758257867265,1.2328363137542,0.272864612781793,4.51812457902003,6.23897744169754e-06,6.92880377421779e-05,"S000000962","S000000962",NA
"S000000965",333.503040651356,-1.24083242997147,0.231645136100629,-5.35660903940778,8.47983334473256e-08,1.40605867745084e-06,"S000000965","S000000965","GCG1"
"S000000966",903.297081300409,1.45351162702256,0.156869290644961,9.26574998233568,1.93711125814823e-20,2.11352146661929e-18,"S000000966","S000000966","CHD1"
"S000028763",32.2327473556143,1.17063569788909,0.460403874603934,2.54262781540694,0.0110022353020805,0.0485804600471538,"S000028763","S000028763",NA
"S000000975",334.645307226539,1.1930914936487,0.211738245791634,5.63474722853231,1.7531528930816e-08,3.36519398551179e-07,"S000000975","S000000975","RAD24"
"S000000977",1142.97953832304,1.45518895599606,0.295216219063326,4.9292310585548,8.25538927268337e-07,1.11105723987254e-05,"S000000977","S000000977","TMT1"
"S000000989",24.6568516360713,1.92938045710607,0.517876211105703,3.725563012417,0.00019487976124987,0.00153213224837425,"S000000989","S000000989",NA
"S000000990",94.7216600993207,2.3754108393417,0.355099387768362,6.68942533038448,2.24048668231914e-11,7.10050468966462e-10,"S000000990","S000000990",NA
"S000002962",1062.55561877166,1.21909653845794,0.138317524111784,8.81375332797818,1.21024191317764e-18,1.03984541836505e-16,"S000002962","S000002962",NA
"S000001883",156.418155849992,1.68939123773814,0.210054030550878,8.04265089942633,8.79155227049466e-16,4.87045180628605e-14,"S000001883","S000001883","HXT10"
"S000001878",2740.83647935909,-1.70849568594548,0.297256169586887,-5.74755332520051,9.05440489678933e-09,1.84089060013954e-07,"S000001878","S000001878","MDJ1"
"S000001877",133.019641276073,-1.13247766833416,0.25941389583786,-4.36552430885192,1.26818196976181e-05,0.000131539367879576,"S000001877","S000001877","GNA1"
"S000001876",3876.16574772027,1.19608355329512,0.200882915251967,5.95413279319881,2.61454453245456e-09,5.85731739849107e-08,"S000001876","S000001876","LPD1"
"S000001867",228.333269545576,1.09078810308387,0.317163516229566,3.43919791296028,0.000583440530063114,0.00404222757934663,"S000001867","S000001867","GYP8"
"S000001864",1733.31399701877,1.00669755482956,0.262091933526949,3.84100930266155,0.000122529470411257,0.00101355970070779,"S000001864","S000001864","AGX1"
"S000001863",1193.75015523925,-1.93725391675648,0.219249210891045,-8.83585354256618,9.93368509771835e-19,8.76433093220298e-17,"S000001863","S000001863","HAC1"
"S000001861",964.396681928461,1.16190579406987,0.250739602539946,4.63391415755619,3.58815832367967e-06,4.18607985315018e-05,"S000001861","S000001861","RIM15"
"S000001857",900.19841867328,-1.3239086378827,0.202058791820173,-6.55209617931866,5.67349795192605e-11,1.68588994234676e-09,"S000001857","S000001857","TUB2"
"S000001849",1504.21467162092,-1.23073756739665,0.226444724978725,-5.43504631212883,5.478220199459e-08,9.37726961806796e-07,"S000001849","S000001849","SEC53"
"S000001848",251.108628651594,1.09679506768012,0.304870675885868,3.59757482248216,0.000321198112795372,0.00239233174892353,"S000001848","S000001848","FMP32"
"S000001843",32.4470751311433,1.56781738869545,0.470787935101793,3.33019874087568,0.000867840172126496,0.00567690598636339,"S000001843","S000001843",NA
"S000001841",189.996274701027,1.2501493724387,0.443606722660996,2.81814794180669,0.00483015487074383,0.0246210426417766,"S000001841","S000001841","DAK2"
"S000001836",66.4643792157192,2.62994367083568,0.395921281108355,6.64259234429968,3.08213435817155e-11,9.57672747420565e-10,"S000001836","S000001836","THI5"
"S000001835",389.860686343952,1.47990987086915,0.488716904889545,3.02815363263038,0.00246052961667295,0.0139501585922676,"S000001835","S000001835","SNZ3"
"S000001828",54.3396039160139,2.48742062383707,0.481427034792047,5.16676556170452,2.38179704287771e-07,3.57970821596751e-06,"S000001828","S000001828",NA
"S000001827",33.2242685757898,1.17765157606858,0.404766807901025,2.90945688500364,0.00362057321635361,0.0193526002174054,"S000001827","S000001827",NA
"S000001826",68.2390546641916,1.16297412389854,0.30279075426306,3.84085084344474,0.000122608600190567,0.00101355970070779,"S000001826","S000001826",NA
"S000001902",1219.31738305936,1.2347221403739,0.176231408095643,7.00625475172851,2.44782045394997e-12,8.76735010019236e-11,"S000001902","S000001902",NA
"S000001910",923.726219733691,1.44366327743201,0.166149680374245,8.68893201708371,3.65862500582769e-18,2.9711776822895e-16,"S000001910","S000001910","CMK1"
"S000001912",1582.13227185632,1.17514064712563,0.13950688005871,8.42353184754108,3.65301731459769e-17,2.55944002340906e-15,"S000001912","S000001912",NA
"S000001915",840.832901773554,1.1243042086346,0.124700706272269,9.0160211777776,1.95044724609729e-19,1.88363124922085e-17,"S000001915","S000001915","FAB1"
"S000001919",130.58478327188,1.11065428471785,0.436904623003558,2.54209780863043,0.0110189333892093,0.0486241478641458,"S000001919","S000001919","PES4"
"S000002104",3102.89905567627,-1.34384896344879,0.3967130333797,-3.38745856671307,0.000705433714029234,0.00475208053574472,"S000002104","S000002104","RPL2A"
"S000001932",73.0971171866258,1.06219280295419,0.413887400230154,2.56638110356471,0.0102765849636613,0.0459440816032567,"S000001932","S000001932","CDC26"
"S000001934",443.110565104604,1.05486989790398,0.247557450817913,4.26111148914631,2.03412721082148e-05,0.000202604740238825,"S000001934","S000001934","IRC5"
"S000001939",230.645750765728,1.1143985213622,0.208050860339653,5.3563754533045,8.49079803728461e-08,1.40624538061308e-06,"S000001939","S000001939","IRC6"
"S000001941",237.88004340179,1.44711468293533,0.252482116102605,5.73155320968255,9.95151201072838e-09,2.00616306303725e-07,"S000001941","S000001941",NA
"S000001945",363.138914853428,1.32132112586951,0.290112097577018,4.55451922517203,5.25055230146157e-06,5.92313686225652e-05,"S000001945","S000001945","YMR31"
"S000001952",63.3234213682734,-2.42205738380222,0.376797157313061,-6.4280139507259,1.29281879111987e-10,3.65182983823644e-09,"S000001952","S000001952","IRC7"
"S000002969",258.063318535926,-2.11357095612614,0.421518236513077,-5.01418627485782,5.32583723489046e-07,7.44107444753562e-06,"S000002969","S000002969","ERG26"
"S000002976",19844.155515898,-3.50400231297961,0.278563367939164,-12.5788338176068,2.76075222860956e-36,8.22071491739925e-34,"S000002976","S000002976","PMA1"
"S000002980",816.557951319857,-3.24822723922568,0.338325126156572,-9.60090453856049,7.92458811659414e-22,9.51816285298152e-20,"S000002980","S000002980","ERG4"
"S000002985",287.232006166589,1.19300496401471,0.250250831774001,4.76723675824622,1.86769785166494e-06,2.33144151911328e-05,"S000002985","S000002985","ATE1"
"S000002989",396.557406188532,2.16953989327643,0.208700744197789,10.3954583469061,2.60033710942304e-25,4.31567993557029e-23,"S000002989","S000002989","ALK1"
"S000002996",697.948091932674,-2.52053604971511,0.254664383775799,-9.89748158868628,4.26889320433454e-23,5.64956394162533e-21,"S000002996","S000002996","SCW11"
"S000002998",1653.32342557447,-1.17057367414066,0.434818028605267,-2.69210013645344,0.00710036228321161,0.0340441053720039,"S000002998","S000002998","RPL30"
"S000003001",17.3658956091207,3.4125892042177,0.741708213311312,4.60098613305413,4.20495424404532e-06,4.84154050600937e-05,"S000003001","S000003001","HOP2"
"S000003013",1581.75812441389,-1.24583617516685,0.309034020635204,-4.03138842968194,5.54483170567263e-05,0.000498755692694644,"S000003013","S000003013","RIM8"
"S000003023",6676.87071514752,1.96724416707613,0.53297613495399,3.69105488606156,0.000223325936498926,0.00173289772550442,"S000003023","S000003023","OLE1"
"S000003024",1215.42013926372,1.29348567087628,0.189408702085428,6.82907203647319,8.5465653472635e-12,2.84746057129224e-10,"S000003024","S000003024","SDS23"
"S000003026",247.611920626271,-1.29127318429466,0.246288430925672,-5.24293073548531,1.58045880666404e-07,2.45874060801981e-06,"S000003026","S000003026","RAD6"
"S000003027",1537.85887349044,1.81498426777626,0.274012334872777,6.62373198863091,3.50241549118111e-11,1.06995840164655e-09,"S000003027","S000003027","PKP2"
"S000003031",102.195856974087,-1.39951098706599,0.375026458763247,-3.73176599774122,0.000190142089624813,0.00150232221504005,"S000003031","S000003031","PUS2"
"S000003034",843.874334499135,1.17272676178411,0.156813538698024,7.47847903644615,7.51876917297176e-14,3.22720023391247e-12,"S000003034","S000003034","SGF73"
"S000003038",71.9185596686175,-1.28277249758628,0.465943504809199,-2.75306444739813,0.00590402725007033,0.0290386309309206,"S000003038","S000003038","RPB9"
"S000003044",3189.21744547836,-1.26110647797869,0.392124188533073,-3.21608948097912,0.0012995030656143,0.00809315787225496,"S000003044","S000003044","RPL7A"
"S000003045",672.32784617494,-1.70876435018251,0.270651637184893,-6.31351935630519,2.72760191788972e-10,7.32812297225521e-09,"S000003045","S000003045","HNM1"
"S000003049",108.205217242256,2.19886365875951,0.470348134936805,4.67497050680332,2.93995867239205e-06,3.51051205551374e-05,"S000003049","S000003049",NA
"S000003054",564.937876397299,1.43120305748663,0.185791689498247,7.70326736008358,1.32630455983424e-14,6.27710962705655e-13,"S000003054","S000003054","MAD1"
"S000003057",66.8672281147887,-2.10351473874215,0.29663177639674,-7.09133311438869,1.32826188815923e-12,4.93112913440518e-11,"S000003057","S000003057","MF(ALPHA)2"
"S000003063",743.918558645699,1.39359309351337,0.269854181519598,5.16424494764467,2.41411397720883e-07,3.62055075678012e-06,"S000003063","S000003063","VPS45"
"S000003064",362.823728918562,1.03013639571964,0.210536097860326,4.89292053091556,9.93505304055193e-07,1.3184931579258e-05,"S000003064","S000003064","TOS8"
"S000003065",384.090930007891,-1.75030404404322,0.437124714092829,-4.0041296856794,6.22462126985806e-05,0.000552570304398936,"S000003065","S000003065","SRM1"
"S000003070",3655.05384561253,-1.13356576624875,0.415780152235334,-2.72635853384157,0.00640373965695091,0.0311958592081797,"S000003070","S000003070",NA
"S000003072",432.09869908835,1.96944567382172,0.186888352216902,10.5380867799401,5.76599635628744e-26,1.01744920889403e-23,"S000003072","S000003072","VPS73"
"S000003078",564.326369966549,1.26263678286125,0.230549077292527,5.47665077513706,4.33451457860399e-08,7.62970651132843e-07,"S000003078","S000003078","CUE3"
"S000003085",1440.02717235632,1.98972759636144,0.534173128554943,3.72487399683338,0.000195412803993808,0.00153547839883645,"S000003085","S000003085",NA
"S000003088",443.355366149356,-2.17704747225059,0.417604508098389,-5.21318000651867,1.85630607833953e-07,2.83463491214817e-06,"S000003088","S000003088","PRP43"
"S000003089",1727.00790938957,1.05900633820091,0.207248735849581,5.10983255873523,3.22444451501205e-07,4.7365863774992e-06,"S000003089","S000003089","GPG1"
"S000028634",108.249315039767,-1.3593006417533,0.475490398590378,-2.85873415274637,0.00425335073032166,0.0221549351269998,"S000028634","S000028634",NA
"S000003091",5882.10881871651,-1.43332850264738,0.487133517117327,-2.94237298868137,0.00325707364302407,0.0176740142671765,"S000003091","S000003091","RPS2"
"S000003092",485.304570642871,1.32716018529904,0.199096005148233,6.66593076195038,2.62993230730885e-11,8.24333826060645e-10,"S000003092","S000003092","MON1"
"S000003094",383.392229493226,-1.21766852020644,0.176820668698519,-6.8864603282469,5.71977014801895e-12,1.95580561544581e-10,"S000003094","S000003094","SCS3"
"S000003113",513.893535982839,1.25585146940449,0.239294004188283,5.24815268006613,1.53631951387466e-07,2.4024742682506e-06,"S000003113","S000003113","TIP20"
"S000003114",260.400752645365,1.25022832111698,0.273709646645205,4.56771742041516,4.93064129408769e-06,5.58428336104559e-05,"S000003114","S000003114","RRT6"
"S000003115",1545.84152559216,-3.48829668576787,0.313716536594583,-11.1192630252571,1.01103683123106e-28,2.15682827295306e-26,"S000003115","S000003115","RPL9A"
"S000003116",1136.20780046136,-1.88817287481948,0.319697722562168,-5.90611925442262,3.50260467973273e-09,7.63151351942377e-08,"S000003116","S000003116","ARO2"
"S000003121",459.272934902871,1.10376597049294,0.282542374917708,3.90655019734446,9.36232009393674e-05,0.000796047835232825,"S000003121","S000003121","PEX14"
"S000003125",132.182984297596,-3.20676869364887,0.327804884197933,-9.78255312301138,1.33792211888398e-22,1.69229388010696e-20,"S000003125","S000003125","ARI1"
"S000003127",262.104530977096,1.25906994021951,0.280616410184834,4.4868008231956,7.23006068338824e-06,7.96142198364162e-05,"S000003127","S000003127",NA
"S000003128",543.554921593131,1.30709843318162,0.195621498903808,6.68177291609626,2.36068639850176e-11,7.44840854167455e-10,"S000003128","S000003128","AIM14"
"S000003129",570.153896755381,1.17908346028608,0.128825941551928,9.15253128432062,5.56148331449228e-20,5.67787721528844e-18,"S000003129","S000003129","YIP5"
"S000003133",874.419125987659,-2.62754932362308,0.310264442230745,-8.46874138954331,2.48058726784843e-17,1.79065827370493e-15,"S000003133","S000003133",NA
"S000003134",1239.55894226359,-2.59473779006387,0.316251273175175,-8.2046714437308,2.31222342902274e-16,1.41233373807787e-14,"S000003134","S000003134","CUP2"
"S000003143",45.1760836714226,-1.28693773066636,0.411730253208243,-3.12568173127531,0.00177393424919952,0.0105689213104664,"S000003143","S000003143","SAE2"
"S000003144",370.498975365691,-1.03012503979367,0.203878447940783,-5.05264313221019,4.35737589832431e-07,6.19085225792737e-06,"S000003144","S000003144",NA
"S000003146",748.289323517773,1.74333567882567,0.372746022237742,4.67700679502823,2.91092615383406e-06,3.48166255370295e-05,"S000003146","S000003146","MPT5"
"S000003155",1444.30921696282,1.39338563134586,0.340347274915577,4.09401142316033,4.23973408852491e-05,0.00039298650666204,"S000003155","S000003155","COX4"
"S000003180",174.878498219394,1.83183707816358,0.225159294193371,8.13573823246383,4.09435637791695e-16,2.41820808717219e-14,"S000003180","S000003180","VAM7"
"S000003193",637.413469624068,-2.90271167920318,0.386503514600015,-7.5101818471357,5.90452856487999e-14,2.56514975008601e-12,"S000003193","S000003193","VRG4"
"S000003196",1656.7898079635,1.1594330793586,0.136354212997982,8.50309685242922,1.84598769252107e-17,1.37420323381269e-15,"S000003196","S000003196","VID30"
"S000003202",561.978996808613,1.11351064957884,0.17829098983245,6.24546787600021,4.22533372009647e-10,1.08619954786581e-08,"S000003202","S000003202","SEC15"
"S000003210",371.757467785685,1.2656672376052,0.317327155663398,3.98852482372404,6.64854466573561e-05,0.000584425885039109,"S000003210","S000003210","KAP114"
"S000003219",332.528942313198,1.04073552066129,0.21309960401298,4.88379847293333,1.04061433453918e-06,1.3771759892193e-05,"S000003219","S000003219","RMR1"
"S000003220",379.944131315828,1.10983574402264,0.386358551907434,2.87255384549775,0.00407168685582149,0.021325254756415,"S000003220","S000003220","HFM1"
"S000003222",2464.96274162526,-1.7930918297074,0.437543819784015,-4.09808514857443,4.16582046528768e-05,0.000387139609300109,"S000003222","S000003222","HXK2"
"S000003224",11227.5343991269,2.18768541347918,0.279791666459316,7.818979890158,5.32531161308151e-15,2.70870743365744e-13,"S000003224","S000003224","ZRT1"
"S000003225",1412.18880865484,4.17984602870563,0.388314672331062,10.7640692627294,5.08729864916816e-27,9.44321553150137e-25,"S000003225","S000003225","ADH4"
"S000003226",503.626590608292,1.90098422779884,0.32023302065181,5.93625299455231,2.9160970415685e-09,6.45197755652299e-08,"S000003226","S000003226","MNT2"
"S000003227",19.8522194733758,1.64892895993073,0.558535778125741,2.9522351557567,0.00315482573261625,0.0172172295518457,"S000003227","S000003227","VEL1"
"S000003235",409.474794118922,1.47617038681272,0.264169033834017,5.58797662764754,2.29730553517349e-08,4.29782565631345e-07,"S000003235","S000003235","CUL3"
"S000003242",383.55489479847,1.229087206902,0.276490846797416,4.44530884526009,8.77656897347354e-06,9.48891833115411e-05,"S000003242","S000003242","NMA2"
"S000003243",32.0794671467401,1.12616738420234,0.418410285127139,2.69153848323815,0.00711232922187166,0.0340900474742494,"S000003243","S000003243",NA
"S000003246",791.917938654689,-1.22898672636136,0.312533593972506,-3.93233479556591,8.41247916586544e-05,0.000723028050016324,"S000003246","S000003246","MSB2"
"S000003248",67.9343314892739,1.61541837936233,0.284748710513495,5.67313676837801,1.40206202693841e-08,2.76028547534858e-07,"S000003248","S000003248",NA
"S000003252",337.312278898137,-1.03359231608009,0.408385674853893,-2.53092206637727,0.0113763122421516,0.0498509093273862,"S000003252","S000003252","VMA7"
"S000003266",1405.11186672573,-1.26010945403956,0.494944505510571,-2.54596109262728,0.010897733397576,0.0481785658680958,"S000003266","S000003266","RPL26B"
"S000003274",402.859937593499,1.23959087310529,0.270082945003896,4.58966734492401,4.43952955267081e-06,5.08854818735556e-05,"S000003274","S000003274","MTE1"
"S000003276",1484.93386270837,1.97652271576479,0.368116505853863,5.36928576777658,7.90490768764082e-08,1.31991642032068e-06,"S000003276","S000003276","RME1"
"S000003279",505.333053326285,1.01278335208053,0.306009880099431,3.30964265516998,0.000934151496181615,0.00606901242496537,"S000003279","S000003279","TFC4"
"S000003281",231.117347506807,-1.56795583558954,0.205299443272218,-7.63740909667494,2.21636414129896e-14,1.00886919336261e-12,"S000003281","S000003281","SCM4"
"S000003285",248.136236969733,2.21331607855112,0.286503999083866,7.72525369847711,1.11630789529956e-14,5.31846291583887e-13,"S000003285","S000003285",NA
"S000003291",105.066249823084,1.38084617991192,0.334160506684659,4.13228419364051,3.59175940679286e-05,0.000336857068249937,"S000003291","S000003291","SPR3"
"S000003298",348.916055316079,-1.13733241591974,0.292613819320559,-3.88680349602284,0.000101572912087519,0.000853989195568767,"S000003298","S000003298",NA
"S000003299",2573.13207393758,3.03374414848692,0.358875423306473,8.45347424612068,2.82760329646026e-17,2.02074669581533e-15,"S000003299","S000003299",NA
"S000003302",1119.8171745512,2.03767518456321,0.276430981879845,7.37137049800343,1.68882769702866e-13,6.79955331651566e-12,"S000003302","S000003302","ROM1"
"S000003303",358.728756921915,1.06877644718334,0.408088684069976,2.61898084633015,0.00881928992188536,0.0405449053887126,"S000003303","S000003303","ENV11"
"S000003309",528.870388060316,1.36118002739501,0.162848622694834,8.35856026824221,6.34882799916978e-17,4.28036785811951e-15,"S000003309","S000003309","PEX8"
"S000003310",107.455758980202,-1.64103448358313,0.332583984701316,-4.93419574925383,8.04816934124339e-07,1.08623686869114e-05,"S000003310","S000003310","PAC10"
"S000003311",212.057176732342,-1.28774901652255,0.363941531616619,-3.53834037792389,0.000402650646888277,0.00292730706814555,"S000003311","S000003311",NA
"S000003319",2418.88516599168,4.92633114209612,0.490718820600115,10.0390099896139,1.02699692455574e-23,1.49784357578319e-21,"S000003319","S000003319","PDC6"
"S000003321",511.355048261404,1.41548077367785,0.259248348183707,5.45994134039697,4.76291924303484e-08,8.30200057813378e-07,"S000003321","S000003321","NNF2"
"S000003332",1183.40777607266,1.29082614803841,0.20652039883047,6.25035664926271,4.09516453349323e-10,1.05844822201119e-08,"S000003332","S000003332","MDR1"
"S000003333",286.141028323825,1.13705091292284,0.180570586143795,6.29698854727852,3.03483693163655e-10,8.0927097507241e-09,"S000003333","S000003333","PCP1"
"S000007347",558.081512300368,1.47606947498446,0.197284567832733,7.48193075211002,7.32385369840709e-14,3.15300725636544e-12,"S000007347","S000007347",NA
"S000003342",1382.71320863077,-1.14063910799272,0.273779213637105,-4.1662735926499,3.0961909168481e-05,0.000294436838153759,"S000003342","S000003342","CLD1"
"S000003344",324.128565321145,1.26584861544963,0.194397848529115,6.51163901775408,7.43351870004788e-11,2.17274606911624e-09,"S000003344","S000003344","SHY1"
"S000003349",387.315089153864,1.12833399474995,0.244517835145193,4.61452635583801,3.93992778531757e-06,4.55609933944531e-05,"S000003349","S000003349",NA
"S000003354",344.59582746071,1.12175801254682,0.310844989690157,3.60873763371562,0.000307690592820651,0.00230373056217159,"S000003354","S000003354",NA
"S000003356",1984.801773245,-2.14300141792211,0.358211366514777,-5.98250535367561,2.19731286396259e-09,5.02499084233878e-08,"S000003356","S000003356","ASN2"
"S000003359",651.529052065843,1.75430925267785,0.422163556039366,4.15552036072546,3.2454803961424e-05,0.000306593861877484,"S000003359","S000003359",NA
"S000003361",115.116848128177,1.09349500828945,0.390233397519867,2.8021563895842,0.0050762259449246,0.0256466940370475,"S000003361","S000003361","SYF2"
"S000003368",867.210980534176,-1.96125995080927,0.245177157084844,-7.99935839916185,1.25069186384008e-15,6.72035293603994e-14,"S000003368","S000003368","LSB1"
"S000003369",132.201964094447,-2.08760001517297,0.305130120046546,-6.84167139859715,7.82744761112796e-12,2.64486308997286e-10,"S000003369","S000003369",NA
"S000003370",5043.46472531125,-2.48919445330732,0.27987623053451,-8.893911599972,5.8994632978423e-19,5.4051941612859e-17,"S000003370","S000003370","TPO2"
"S000003374",2501.59173946651,-2.55576151887175,0.423101083598918,-6.04054590721517,1.53593675465958e-09,3.62263102877052e-08,"S000003374","S000003374","BTN2"
"S000003375",2395.38782647523,1.53324714677937,0.134433513793235,11.4052448940491,3.93667868825554e-30,8.68459996967094e-28,"S000003375","S000003375","SKN1"
"S000003376",2767.44701409694,2.36372666390875,0.287857913537128,8.21143540875373,2.18559774139525e-16,1.34649778093803e-14,"S000003376","S000003376","THI4"
"S000003378",1359.55453963747,2.90542219937065,0.24585983171695,11.8173927765295,3.17382141340723e-32,7.82128094169474e-30,"S000003378","S000003378","ECL1"
"S000003380",1410.94689053902,-1.21966048260252,0.441844804019283,-2.76038208780042,0.00577337947130858,0.0285236476956148,"S000003380","S000003380","RPL24B"
"S000003383",21.1713055728657,-7.07056957667626,1.263171315479,-5.59747477640833,2.17496484109264e-08,4.09575394910897e-07,"S000003383","S000003383",NA
"S000003384",112.87797658335,-4.42146701623641,0.533748860718645,-8.28379663477559,1.19309279318687e-16,7.68147535721619e-15,"S000003384","S000003384","RSR1"
"S000003389",1436.28762630417,-1.57541893709758,0.216325375668954,-7.28263585455857,3.27359998283805e-13,1.27145555855175e-11,"S000003389","S000003389","CHO2"
"S000003392",256.911824686877,-1.85220774353756,0.695385697722235,-2.66356893678508,0.00773165681263287,0.0364714755191292,"S000003392","S000003392",NA
