"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sgd","systematic","genename"
"WBGene00017961",29.2462276651955,-1.44918529507095,0.428780072851846,-3.37978695099406,0.000725420379200804,0.00327907447182704,"WBGene00017961","WBGene00017961",NA
"WBGene00017964",207.832525201313,-1.60128205816234,0.349510309231223,-4.58150164922027,4.61648963527657e-06,3.91361129045124e-05,"WBGene00017964","WBGene00017964",NA
"WBGene00017968",644.13292811617,-2.46029831574174,0.42854903278253,-5.74099607638185,9.41212720718292e-09,1.50142337245832e-07,"WBGene00017968","WBGene00017968",NA
"WBGene00017971",165.290182156023,-1.06093957956539,0.359066847596155,-2.95471327043435,0.00312959761882727,0.011469574042538,"WBGene00017971","WBGene00017971",NA
"WBGene00017975",119.018034703547,-4.24647363663311,1.42474960851821,-2.98050521385972,0.00287773339225963,0.0107085247007464,"WBGene00017975","WBGene00017975",NA
"WBGene00017978",90.2058150679704,-4.51662313269667,0.685110105915541,-6.59255073556523,4.32333365386761e-11,1.0672436600126e-09,"WBGene00017978","WBGene00017978",NA
"WBGene00017991",10.1180947682362,2.41252314398953,1.0059584249724,2.39823344991193,0.0164743618919524,0.0470183814939449,"WBGene00017991","WBGene00017991",NA
"WBGene00018001",14.3361570066646,-6.02145911451852,1.48586122885951,-4.05250436417965,5.06722784745302e-05,0.000320610392313617,"WBGene00018001","WBGene00018001",NA
"WBGene00018004",20.0659546732062,-5.69680937656966,1.30343330659396,-4.37061823397481,1.23895245374829e-05,9.28110451856624e-05,"WBGene00018004","WBGene00018004",NA
"WBGene00018035",28.9942530538618,-1.72281120318178,0.488852480084999,-3.5241944622685,0.000424772383820698,0.00205875608068811,"WBGene00018035","WBGene00018035",NA
"WBGene00018051",126.994058420117,-1.02438566047307,0.421646379100008,-2.42948999742295,0.0151200821252452,0.0438359703480992,"WBGene00018051","WBGene00018051",NA
"WBGene00018055",40.6933843149169,-1.01223941150776,0.367992026521316,-2.75071017455626,0.00594662304193561,0.0199264994710702,"WBGene00018055","WBGene00018055",NA
"WBGene00018056",10.8516762878051,-1.69536217376229,0.625358975941355,-2.71102237112732,0.00670761005434526,0.0220597953305929,"WBGene00018056","WBGene00018056",NA
"WBGene00018068",40.7583493602464,-2.4871144675171,0.511880655623839,-4.85877799872317,1.18112479231429e-06,1.1761283163739e-05,"WBGene00018068","WBGene00018068",NA
"WBGene00018081",19.3512069147242,-4.49455303338962,0.970355977245297,-4.63185999652315,3.62395191904556e-06,3.17773894349192e-05,"WBGene00018081","WBGene00018081",NA
"WBGene00018082",12.1346048825056,-4.30790050342033,1.12006256168532,-3.84612489586153,0.000120000611225752,0.000684698098303264,"WBGene00018082","WBGene00018082",NA
"WBGene00018083",36.0147564387971,-5.33797556931308,0.896615713617116,-5.95347091094209,2.62514533030756e-09,4.62634637363687e-08,"WBGene00018083","WBGene00018083",NA
"WBGene00018084",18.0169539780193,-1.70687157507652,0.596669463426564,-2.86066520863037,0.00422753224157921,0.0148025767586702,"WBGene00018084","WBGene00018084",NA
"WBGene00018101",266.747542184412,-1.30391732119775,0.316971381867761,-4.11367522681191,3.8940919813286e-05,0.000254263392823799,"WBGene00018101","WBGene00018101",NA
"WBGene00018103",40.8310202205285,2.73858466781118,0.632422797088103,4.33030668790022,1.48901813942002e-05,0.000109534412077871,"WBGene00018103","WBGene00018103",NA
"WBGene00018106",9.81684025902485,3.58342892044374,0.92888196371916,3.85778716823826,0.000114418211432549,0.000655200118591918,"WBGene00018106","WBGene00018106",NA
"WBGene00018119",57.2860247656804,-4.23827300478459,0.90887787528844,-4.66319306478832,3.11340410911141e-06,2.78646743466057e-05,"WBGene00018119","WBGene00018119",NA
"WBGene00018120",24.465352410346,-6.87890789955881,1.41745036458794,-4.85301501302203,1.21598481549612e-06,1.20581110914246e-05,"WBGene00018120","WBGene00018120",NA
"WBGene00018121",44.8468867315347,-6.25239319139051,1.14561038333321,-5.45769598665722,4.82352609266715e-08,6.64187460910324e-07,"WBGene00018121","WBGene00018121",NA
"WBGene00018122",51.3672150446041,-4.0777858224056,0.948584202702671,-4.29881270506859,1.71715501900592e-05,0.000124269856641274,"WBGene00018122","WBGene00018122",NA
"WBGene00018123",54.0263783329471,-3.98877845340965,0.95256546386182,-4.18740612035066,2.82160671364619e-05,0.000193518352966147,"WBGene00018123","WBGene00018123",NA
"WBGene00018124",55.9852317657999,-3.71841136679117,0.991884924016358,-3.74883343496593,0.000177659023823177,0.000960756877602978,"WBGene00018124","WBGene00018124",NA
"WBGene00018134",72.7772706208329,-3.55286316357695,0.787882232760191,-4.50938352947774,6.50162769694198e-06,5.31015798127952e-05,"WBGene00018134","WBGene00018134",NA
"WBGene00018135",40.8959948373439,-3.54579636637848,0.90009037292901,-3.93937817026084,8.16930732586392e-05,0.000487735629108492,"WBGene00018135","WBGene00018135",NA
"WBGene00018138",2556.69813714766,2.69114479625707,0.181685097302156,14.8121383438593,1.22287292910704e-49,6.24232956275963e-47,"WBGene00018138","WBGene00018138",NA
"WBGene00018158",46.133291328482,-4.84505055791319,1.57582858617719,-3.07460506835125,0.00210781462876375,0.00821346632740465,"WBGene00018158","WBGene00018158",NA
"WBGene00018163",13.4923171576579,-5.97060577537081,1.4276906130493,-4.18200254368742,2.88952736328539e-05,0.000197702319786683,"WBGene00018163","WBGene00018163",NA
"WBGene00018174",154.241825769319,-1.02313272902327,0.320682932438622,-3.19048076940951,0.00142036293347184,0.00584208558506848,"WBGene00018174","WBGene00018174",NA
