"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sgd","systematic","genename"
"S000003376",2767.44701409694,1.4115866253993,0.28824225388763,4.89722310438775,9.72004589018075e-07,1.18945732798248e-05,"S000003376","S000003376","THI4"
"S000003378",1359.55453963747,2.19110476417979,0.246097203504153,8.90341187539259,5.41557704985964e-19,8.69717334535323e-17,"S000003378","S000003378","ECL1"
"S000003381",766.5673277976,1.09059830161319,0.307804476833046,3.54315282491727,0.000395373510026171,0.00206243561270221,"S000003381","S000003381","GPC1"
"S000003386",934.579418821908,-1.41769173219361,0.211119651849815,-6.71511022196131,1.87924114122706e-11,8.63665390082261e-10,"S000003386","S000003386","GTO1"
"S000007368",545.417433577325,1.9309319268759,0.277399304413328,6.9608391086619,3.38251903405832e-12,1.83826405147512e-10,"S000007368","S000007368",NA
"S000029726",114.315880074796,-1.25918079542405,0.337393732577864,-3.73208116761166,0.000189904285119216,0.00110517180260951,"S000029726","S000029726",NA
"S000003403",225.133598068377,1.18917389337824,0.240689634973617,4.94069424098212,7.78448993294199e-07,9.82133892229997e-06,"S000003403","S000003403","MSM1"
"S000003407",1942.58803617412,1.37550692403198,0.371586885768739,3.70171008911235,0.000214151229998202,0.00122679901016605,"S000003407","S000003407","ERG1"
"S000003411",163.58137031282,1.63606734401828,0.453461155146548,3.60795478388781,0.000308620257479086,0.00167531687814226,"S000003411","S000003411","OKP1"
"S000003412",3831.90974274041,1.9812807608741,0.320678155645463,6.17840886881166,6.47508465785524e-10,2.06581216550725e-08,"S000003412","S000003412","RNR4"
"S000003422",40.2576439669814,1.59228258424464,0.484090667078643,3.28922388414064,0.00100464075463619,0.00452415105987065,"S000003422","S000003422",NA
"S000003426",482.949413634277,1.11725794015104,0.182444315143705,6.1238298341662,9.1352458789438e-10,2.76631502855389e-08,"S000003426","S000003426","XKS1"
"S000003433",2476.90571158271,-1.05062290615055,0.282686108772325,-3.71657068935324,0.00020194515801827,0.00116528144673199,"S000003433","S000003433",NA
"S000003436",2681.77963463837,1.32762671162226,0.187685801900912,7.07366619198598,1.50893013384792e-12,8.62685536123531e-11,"S000003436","S000003436","ADE3"
"S000003439",405.130669446034,1.50077581335147,0.420201018045019,3.57156634301795,0.000354852632010749,0.0018822327938681,"S000003439","S000003439","CIR1"
"S000003453",428.986213972488,-1.03388925509541,0.16060069226911,-6.4376388450616,1.21346306475591e-10,4.60053782083718e-09,"S000003453","S000003453","TOS2"
"S000003461",496.941281256271,1.17574708572562,0.281532846396019,4.17623414381906,2.96374758160972e-05,0.000222017003060523,"S000003461","S000003461","SMI1"
"S000003465",1008.67578478479,1.08497110773898,0.137801738304436,7.87342105468963,3.4507285888393e-15,3.16161946924873e-13,"S000003465","S000003465","PHO81"
"S000003466",1738.47309131627,2.16183341207027,0.428550422634001,5.04452521311959,4.54648882188302e-07,6.18454384791959e-06,"S000003466","S000003466","YHB1"
"S000003471",270.24449918995,1.31198380392742,0.318211860576004,4.12298838123935,3.7398856956048e-05,0.000270243610956923,"S000003471","S000003471","PEX21"
"S000003476",3180.56800184851,1.72832920106078,0.285530559563726,6.05304456273111,1.42133527340645e-09,4.06302901255968e-08,"S000003476","S000003476","LSC2"
"S000003486",46288.1159988653,3.2842290987321,0.190257694067933,17.2620041193154,9.0900527635487e-67,1.29924124149402e-62,"S000003486","S000003486","ENO1"
"S000003491",267.650233398943,1.29229376614911,0.315997402180787,4.08957085479383,4.32172038055345e-05,0.000304888200391167,"S000003491","S000003491",NA
"S000003511",2216.54784299124,-1.74020807629081,0.320741439876778,-5.42557917355289,5.77669163617848e-08,1.0282223356899e-06,"S000003511","S000003511","SCW4"
"S000003512",525.415407420209,-2.37115544237742,0.376051793290816,-6.30539591801309,2.87458124519793e-10,9.94827838683149e-09,"S000003512","S000003512","PXR1"
"S000003513",1873.58498438509,-1.1977636857136,0.18916699243977,-6.33177950479374,2.42349659461964e-10,8.5528485992342e-09,"S000003513","S000003513","YOR1"
"S000003520",264.149481665017,1.16936268113281,0.17608992766607,6.64071305288028,3.12169246030694e-11,1.36447554541795e-09,"S000003520","S000003520","MAL13"
"S000003521",896.217424736308,-1.24551834276495,0.208693813007047,-5.96816132121219,2.39942076892648e-09,6.42226985960042e-08,"S000003521","S000003521","MAL11"
"S000003522",81.883384105867,-1.2327434650648,0.279310727961607,-4.41351993194566,1.01703349728097e-05,8.89694544120657e-05,"S000003522","S000003522",NA
"S000003524",60.5397072308167,1.4448165808713,0.285356493947255,5.06319853067145,4.1228011533638e-07,5.70447210890888e-06,"S000003524","S000003524","MAL12"
"S000003528",192.10461625113,2.27176033600178,0.362064876371047,6.27445655257006,3.50857584830772e-10,1.18273760848732e-08,"S000003528","S000003528","YRF1-3"
"S000028771",27.1366879039774,3.26282488001446,0.654232680709251,4.98725449862463,6.12433676037114e-07,7.98678333175043e-06,"S000028771","S000028771",NA
"S000000999",795.033559630626,1.57170169905808,0.376336934534104,4.17631530374188,2.96269086652714e-05,0.000222017003060523,"S000000999","S000000999","STE20"
"S000007372",478.59987817581,1.19813371509494,0.218500476114077,5.48343754852691,4.17139578564732e-08,7.84496841634963e-07,"S000007372","S000007372",NA
"S000001008",232.53956843157,1.48350206770813,0.235872482716448,6.28942405923416,3.18645937418676e-10,1.08697049726137e-08,"S000001008","S000001008","DUR3"
"S000001018",169.939657322801,1.03265463518113,0.261874419046832,3.94332000406828,8.03613110009209e-05,0.000528579943919081,"S000001018","S000001018",NA
"S000001020",313.669111898372,1.3764266457462,0.312131680813251,4.40976270707271,1.03483950700267e-05,9.02989076531698e-05,"S000001020","S000001020","WSC4"
"S000001022",453.05889771768,1.03600843335302,0.290962927127941,3.56062005417437,0.000369980105892991,0.00195277904487759,"S000001022","S000001022","ECM29"
"S000001027",963.635649467858,1.40891598246135,0.265681527324341,5.3030257566284,1.13898843784597e-07,1.86265008491218e-06,"S000001027","S000001027","VMR1"
"S000001030",221.811347925364,1.38224551070464,0.273510542111576,5.0537193193115,4.33288235451821e-07,5.94907660836972e-06,"S000001030","S000001030","CBP2"
"S000001035",100.414963755312,-1.17542031757198,0.28127573520209,-4.17888985954467,2.92935499612349e-05,0.000220017188437168,"S000001035","S000001035","ECM34"
"S000001040",760.786247440053,1.04498737718506,0.193921131915529,5.38872358501009,7.09598450695576e-08,1.22936856433841e-06,"S000001040","S000001040","COS8"
"S000001041",44.0731902639109,3.09528960973047,0.555567236772124,5.57140415211356,2.52694372626876e-08,5.0584883304705e-07,"S000001041","S000001041",NA
"S000003529",120.461239126595,1.21732097044265,0.344706903372963,3.53146675779087,0.000413261802404168,0.00214634845267543,"S000003529","S000003529","QCR10"
"S000001046",427.016291609076,1.45083727483407,0.312985702846174,4.63547459721229,3.56119458612657e-06,3.67510138769004e-05,"S000001046","S000001046","NEM1"
"S000001049",2900.86788241954,1.63955478966659,0.395773395070038,4.14266044683587,3.43300035276415e-05,0.000251243594685397,"S000001049","S000001049","ERG11"
"S000001060",3890.40863451719,1.97123420946442,0.33580354607587,5.87020069472121,4.35267910038238e-09,1.08763710457632e-07,"S000001060","S000001060","ARG4"
"S000001065",496.383679517571,1.23320067620176,0.245542748817445,5.02234613785566,5.10440847573435e-07,6.83761109125314e-06,"S000001065","S000001065","MYO1"
"S000001066",366.130807383907,1.03364997390077,0.377958996240627,2.73482040163609,0.00624143199274213,0.0212553699004678,"S000001066","S000001066","MAS2"
"S000001073",160.361958019131,1.14894578628361,0.262573233046249,4.37571557829445,1.21034752541557e-05,0.000103900883968557,"S000001073","S000001073","RRM3"
"S000001075",2417.54592284549,1.93070125061089,0.363520136877403,5.31112600032394,1.08949968042146e-07,1.7982143157777e-06,"S000001075","S000001075",NA
"S000001080",106.11447260024,1.5947597424328,0.333966490487913,4.77520885434618,1.79520842135194e-06,2.02038692648687e-05,"S000001080","S000001080","RRF1"
"S000001088",390.894388075342,1.47960535626457,0.358021471567084,4.13272798915729,3.58482885401391e-05,0.000260752971045398,"S000001088","S000001088","INM1"
"S000001091",420.986752602365,1.78138651332535,0.234683922970126,7.59057753415906,3.18482746311786e-14,2.52892994057464e-12,"S000001091","S000001091","FSH1"
"S000028647",52.5456055556681,-2.62137660657562,0.512042046310574,-5.11945576630566,3.06418626794466e-07,4.42835331928544e-06,"S000028647","S000028647",NA
"S000001095",324.583869372806,-1.44164591208034,0.431398455657173,-3.34179664571168,0.000832380187985154,0.0038829014448015,"S000001095","S000001095","CUP1-1"
"S000001097",324.583869372806,-1.44164591208034,0.431398455657173,-3.34179664571168,0.000832380187985154,0.0038829014448015,"S000001097","S000001097","CUP1-2"
"S000001098",647.205302639785,1.06628922946545,0.172123033176849,6.1949246988338,5.83129017250712e-10,1.87717636116316e-08,"S000001098","S000001098","RSC30"
"S000028777",42.701329888623,1.56023412866131,0.408225431932851,3.82199149443965,0.000132378256804903,0.00080720239953604,"S000028777","S000028777",NA
"S000001115",1077.50649482555,1.3213321409772,0.182433763184271,7.2428048290741,4.39499162376162e-13,2.85534614901931e-11,"S000001115","S000001115","OSH3"
"S000001121",637.20002269422,1.38928512323345,0.190992764287985,7.27401966463314,3.48945157878037e-13,2.35258167054282e-11,"S000001121","S000001121","IRE1"
"S000001123",522.169476327414,-1.18075887662026,0.170182491142949,-6.93819245852064,3.97148438585334e-12,2.13400098973691e-10,"S000001123","S000001123","LRP1"
"S000001134",868.055213572688,-1.15955136766849,0.399079915310117,-2.90556182655153,0.00366594416476068,0.0136108254528524,"S000001134","S000001134","HXT4"
"S000001139",4681.20525747379,-1.88528975243948,0.38593156075858,-4.88503647831702,1.03409706732029e-06,1.25556581299164e-05,"S000001139","S000001139",NA
"S000001146",1678.47880135512,1.09695832636987,0.19215907130984,5.70859506601755,1.13912545976169e-08,2.53606233588378e-07,"S000001146","S000001146","GRE3"
"S000001147",108.440449211443,1.02538680753638,0.382916554263526,2.67783358050041,0.0074100025270212,0.0244316415498763,"S000001147","S000001147","YPT35"
"S000001149",376.094510837163,1.34605570082629,0.393870786912476,3.41750580533762,0.000631977462619137,0.00308168177076789,"S000001149","S000001149","CDC12"
"S000001151",147.876865684333,1.17352009008568,0.400442923182754,2.93055519812522,0.00338356875520507,0.0127266705837227,"S000001151","S000001151","CTM1"
"S000001158",83.7460249452605,-1.35292852516625,0.284526201640884,-4.75502262133964,1.98424197873305e-06,2.20706386008027e-05,"S000001158","S000001158","COX23"
"S000007496",456.719447666648,-1.5824285478797,0.38556379651047,-4.10419381228581,4.0572722740146e-05,0.000289663299762691,"S000007496","S000007496","IGO2"
"S000001178",136.512553150951,1.52192921362027,0.440451571915119,3.45538377125731,0.00054951005533729,0.00272902961116605,"S000001178","S000001178","SPL2"
"S000001180",2313.50879684083,-1.44628596694095,0.323125849657287,-4.4759215905348,7.60824053803613e-06,6.96266566184081e-05,"S000001180","S000001180",NA
"S000001181",30367.0686666173,-2.93248309779706,0.258604369003409,-11.3396502506824,8.34774113139077e-30,4.26122371396315e-27,"S000001181","S000001181","SPS100"
"S000003533",28.8524181767153,-2.15282378596579,0.414603150694296,-5.19249258564646,2.07497136389382e-07,3.17193216086998e-06,"S000003533","S000003533",NA
"S000001186",1904.37690401221,-1.99242898635396,0.327206248006355,-6.0892143670657,1.13466106379907e-09,3.33697748660085e-08,"S000001186","S000001186","DSE2"
"S000001189",3268.08172497231,-1.93443586274224,0.202157928199028,-9.56893395166648,1.08013637706636e-21,2.61667614193381e-19,"S000001189","S000001189","CRP1"
"S000001195",126.518573804422,1.29274664134701,0.330860852870188,3.90722151059139,9.33635543278004e-05,0.000598943124778838,"S000001195","S000001195","SPO12"
"S000001203",751.673723025043,-1.75036756769919,0.259831116850498,-6.73655868825874,1.62181804239724e-11,7.55069878826835e-10,"S000001203","S000001203","PEX18"
"S000001214",486.513541640754,1.05954236708152,0.240663431910297,4.40258978554102,1.0696629938765e-05,9.2711158716904e-05,"S000001214","S000001214","ATG7"
"S000001220",71.8194946681646,1.04246042138596,0.366207806676386,2.84663626056222,0.00441838155088002,0.0158713062344127,"S000001220","S000001220",NA
"S000001227",62.4469799564077,1.60857932752148,0.433992128815686,3.70647120239508,0.000210167120959276,0.00120687772594252,"S000001227","S000001227","SSP1"
"S000001234",68.1611995335828,1.07562125382792,0.310335765684224,3.46599191187779,0.00052827917135567,0.00263699564383394,"S000001234","S000001234","CTF8"
"S000028785",46.1842565613042,1.25351624322572,0.359615470046522,3.48571278945136,0.00049082767903194,0.00247537725254249,"S000028785","S000028785",NA
"S000001251",2997.04168018143,1.94637287375104,0.358843916292569,5.4240096749032,5.82767254743354e-08,1.03471954932258e-06,"S000001251","S000001251","BAT1"
"S000003534",1287.14437485253,1.12360977108817,0.394396278679377,2.84893603674592,0.0043865698451839,0.0157758067147111,"S000003534","S000003534",NA
"S000001259",30.5590544365003,-2.5274824669399,0.56010772600007,-4.51249348940347,6.40699020434817e-06,6.06672669720321e-05,"S000001259","S000001259","IMD2"
"S000001263",298.305003104509,1.19395966413287,0.413937693887091,2.88439463659607,0.00392166965616865,0.0143761026918745,"S000001263","S000001263",NA
"S000001264",494.152985825001,1.50101068157925,0.257971209253548,5.81852015937164,5.93709002746512e-09,1.44563590736898e-07,"S000001264","S000001264","INP51"
"S000001268",151.155942650173,1.22282705057167,0.395958435140209,3.0882712478108,0.00201324620809677,0.00823564054159334,"S000001268","S000001268","YIA6"
"S000001272",194.303621780305,1.38316962127558,0.265813075375337,5.20354244922866,1.95525064429526e-07,3.01606793427978e-06,"S000001272","S000001272","DOT5"
"S000003536",86.869113482875,2.57536955117775,0.318529809032249,8.08517594947296,6.20745149143607e-16,6.38295713432343e-14,"S000003536","S000003536",NA
"S000001276",664.741145611806,1.23499063473067,0.281074000559392,4.39382736315987,1.11372270831787e-05,9.60098834136752e-05,"S000001276","S000001276","MNT3"
"S000001277",62.8444008546707,1.00198802980816,0.363044934198714,2.75995595977582,0.00578091539948004,0.0199188666169908,"S000001277","S000001277","BAR1"
"S000001304",542.219372204189,1.23674387868952,0.19418416253988,6.36892248324077,1.90360780707291e-10,6.90565136713023e-09,"S000001304","S000001304","PKP1"
"S000001309",4348.6035298758,-1.91250413231336,0.296876109133247,-6.4420951146829,1.17835391709041e-10,4.49125667652618e-09,"S000001309","S000001309","SYG1"
"S000028790",110.261530833721,-1.02764874271281,0.407781170270322,-2.52009856666892,0.0117321976061469,0.0360000644879041,"S000028790","S000028790",NA
"S000001323",140.555877103115,1.13279825781278,0.439137946978815,2.57959546790755,0.00989161130839594,0.0311068867834771,"S000001323","S000001323","SNP1"
"S000001330",480.44554458681,1.22720416809931,0.24396726219526,5.03020018774945,4.8996799133685e-07,6.58187265054286e-06,"S000001330","S000001330","SEC6"
"S000001336",690.465518426249,1.32447236715348,0.396157638806683,3.34329629776441,0.000827894510508117,0.0038670249146054,"S000001336","S000001336","SER33"
"S000003537",625.777934126052,1.28736462297707,0.196833684884394,6.5403674362606,6.13678721231246e-11,2.49894870728154e-09,"S000003537","S000003537",NA
"S000001356",1620.53735721369,1.22547544317265,0.43287389481137,2.83102182381932,0.00463995549955308,0.0165507571637415,"S000001356","S000001356","LYS12"
"S000001357",290.104162724782,1.01657316690558,0.374828858148687,2.71209952170311,0.00668585160736231,0.0224690517338419,"S000001357","S000001357","PRK1"
"S000001368",240.63637340083,1.48074552170673,0.33104544556544,4.47293730073089,7.71524051598957e-06,7.04625768019418e-05,"S000001368","S000001368","MOB1"
"S000001370",604.10168834369,1.39374703675937,0.197592494560905,7.05364361058649,1.74292444396784e-12,9.84648975400485e-11,"S000001370","S000001370",NA
"S000001378",1603.68786895216,1.46798973207367,0.222579933949796,6.59533726164544,4.24290219549533e-11,1.79951931988768e-09,"S000001378","S000001378","HIS5"
"S000001383",395.275360471572,1.16946448570368,0.253243081594845,4.61795235762715,3.87545197234627e-06,3.92993500571283e-05,"S000001383","S000001383","QDR2"
"S000001384",405.107037954587,1.05489704645774,0.222787638211762,4.73498913550602,2.19066833705889e-06,2.39646810725714e-05,"S000001384","S000001384","POG1"
"S000001393",106.875302918187,1.72508034540205,0.30588778902061,5.63958551900813,1.70459977100992e-08,3.59879535111445e-07,"S000001393","S000001393","FKH1"
"S000001400",327.618980651989,1.00357348093495,0.230267392116961,4.3582961169995,1.31078953889439e-05,0.000111055808413856,"S000001400","S000001400","TPM2"
"S000001401",224.871986296212,-1.06538823818319,0.361287006885102,-2.94886950784257,0.00318938613274249,0.012114242890058,"S000001401","S000001401","REV7"
"S000001407",472.767457789115,-1.01685616563675,0.223807083354088,-4.54344943152656,5.53410858921201e-06,5.35538348446901e-05,"S000001407","S000001407","PAN6"
"S000001412",160.375969605391,1.58489805121951,0.291222578323222,5.44222244149101,5.26199100703265e-08,9.56865616584195e-07,"S000001412","S000001412","MCM10"
"S000001420",31.8808724022811,2.04988468938725,0.529549354298889,3.87099837389331,0.000108390515175449,0.000679484926931007,"S000001420","S000001420","AIM20"
"S000001426",152.48643835085,1.00538395857867,0.206012759497859,4.88020237692666,1.05977033964084e-06,1.28258234246287e-05,"S000001426","S000001426","NIT1"
"S000001428",253.699135987449,1.01896492980314,0.218343017613027,4.66680794715893,3.05915020444525e-06,3.19856868120965e-05,"S000001428","S000001428",NA
"S000028798",18.4599205570492,-1.66019653543072,0.665046633821399,-2.49636108356963,0.012547480434828,0.0380524374824946,"S000028798","S000028798",NA
"S000001434",169.987387784003,-1.27103673324887,0.414968901663358,-3.06296864211765,0.00219153023423271,0.008845959231259,"S000001434","S000001434","IMA3"
"S000001440",374.414924533902,1.01181272607525,0.284416514158519,3.55750343494933,0.00037439620711333,0.00197317293077833,"S000001440","S000001440","SGN1"
"S000001446",272.251463100031,1.38736331997447,0.233812868537978,5.93364825747016,2.96276213561881e-09,7.6712921405528e-08,"S000001446","S000001446","EGH1"
"S000001449",282.931640120383,1.12634489329816,0.221298563881184,5.08970719711899,3.5861682210127e-07,5.08177345707279e-06,"S000001449","S000001449","DSN1"
"S000001453",137.106763551032,1.40409717376874,0.318934163404173,4.40246713861561,1.07026804647654e-05,9.2711158716904e-05,"S000001453","S000001453",NA
"S000001456",324.132697693733,1.53660604662535,0.279251820307846,5.50258202410783,3.74269003342689e-08,7.13256915303608e-07,"S000001456","S000001456","MET28"
"S000028799",360.624567878974,1.5925734578735,0.247654674689036,6.43062142829808,1.27083311107669e-10,4.80529567635426e-09,"S000028799","S000028799",NA
"S000001471",25.0899601427684,1.27748479483351,0.388476495886536,3.28844810010496,0.00100741356666715,0.0045351061758657,"S000001471","S000001471","DAL3"
"S000001472",771.31513071914,1.01185794309988,0.156972419123067,6.44608746398043,1.14774442766574e-10,4.38628639161134e-09,"S000001472","S000001472","MGA2"
"S000028803",73.4855771191832,1.0859689138747,0.326691627532152,3.3241406340229,0.000886914581466179,0.00409056796156699,"S000028803","S000028803",NA
"S000001477",7822.34915554679,-3.15463644255829,0.255626720982571,-12.3407929751342,5.46153153742172e-35,5.20411135095791e-32,"S000001477","S000001477","GTT1"
"S000003543",146.385345930853,1.1313771571875,0.375966891595584,3.00924677805004,0.00261896293837948,0.0103063979290358,"S000003543","S000003543","CTK2"
"S000028659",21.7903106124129,2.12144777763519,0.574695360289256,3.69143014582094,0.000222996643864254,0.00126689290706722,"S000028659","S000028659",NA
"S000028660",37.3908184710561,1.75559008478304,0.515668543226224,3.40449326964834,0.000662869337819483,0.00320405527407976,"S000028660","S000028660",NA
"S000003563",4515.50124329212,1.77520207097833,0.325178740083888,5.45915784814337,4.7839830264055e-08,8.77759555794786e-07,"S000003563","S000003563","RNR2"
"S000003566",482.259701385993,1.45999979967424,0.169557786054635,8.61063259698256,7.26585039188284e-18,9.89055234773157e-16,"S000003566","S000003566","VPS53"
"S000003567",160.276585086058,1.06111844160085,0.384597622613139,2.75903536374225,0.00579722611115824,0.0199517825202949,"S000003567","S000003567","MAD2"
"S000003575",68.3093472165026,1.16623344514533,0.365982531194787,3.18658227030137,0.00143964537159227,0.00619225136809156,"S000003575","S000003575","LOH1"
"S000003576",688.060974630078,1.09446771209559,0.237795252696783,4.60256333834873,4.17322589993078e-06,4.20055759068385e-05,"S000003576","S000003576","NUP192"
"S000003579",35.521801485524,-1.36847173289248,0.450380998206705,-3.03847573130609,0.00237778255932093,0.00947995707681285,"S000003579","S000003579",NA
"S000003582",231.794458296017,1.52665106603064,0.265098376762321,5.75880955845831,8.47092054767277e-09,1.97834750633802e-07,"S000003582","S000003582","AIM22"
"S000003583",461.120288087909,1.0804779685477,0.21541732409262,5.0157431538939,5.28288647273043e-07,7.03490887726504e-06,"S000003583","S000003583","RTT101"
"S000003584",3389.94667864778,-1.85375839392974,0.369284766171596,-5.01986153706745,5.17087381852008e-07,6.92015912809995e-06,"S000003584","S000003584","UBX6"
"S000003587",300.993340508496,1.18028079617131,0.220496697829519,5.35282753796098,8.65903702594041e-08,1.46987667709936e-06,"S000003587","S000003587","IRC8"
"S000003588",37250.5559273389,3.35145376654793,0.299951466440495,11.173320158489,5.50826780934522e-29,2.46030224371785e-26,"S000003588","S000003588","TDH1"
"S000003594",101.375255183576,1.19335348902356,0.383740193911143,3.1097953979246,0.00187216977760411,0.00775976678039787,"S000003594","S000003594","BIT61"
"S000003596",517.109819839592,1.54643522410659,0.31984452989272,4.83495911161989,1.33173005722158e-06,1.56404418306229e-05,"S000003596","S000003596","BNA3"
"S000003602",2345.22759892988,-1.8024395727561,0.31272381438385,-5.76367865142406,8.23000483401229e-09,1.92522846305299e-07,"S000003602","S000003602","MPM1"
"S000003603",429.611235687816,-1.89166248582396,0.312172605228316,-6.05966844669294,1.36402416012037e-09,3.92273587939648e-08,"S000003603","S000003603",NA
"S000003607",419.97098371674,1.0491737938105,0.233353030118977,4.49607958069183,6.92178388139891e-06,6.47891663502519e-05,"S000003607","S000003607","ARG2"
"S000003615",1693.78351930224,1.91646565604377,0.266071092355331,7.20283304390084,5.89741680299606e-13,3.73205161180703e-11,"S000003615","S000003615","PRY1"
"S000003618",1448.72553982304,1.47011535951507,0.164501472709097,8.93679147854687,4.00633379423138e-19,6.81783567722074e-17,"S000003618","S000003618","IML2"
"S000003619",251.274841481317,1.40632007702747,0.172299424017893,8.16207068040708,3.29329383932717e-16,3.51276483921666e-14,"S000003619","S000003619","TAX4"
"S000003625",940.753033718997,1.9639803254243,0.325629631889314,6.03133171274744,1.6261400841213e-09,4.55733729849918e-08,"S000003625","S000003625","SIP4"
"S000003635",334.94505878157,1.3481475454615,0.251387627769659,5.36282376910283,8.19309323186712e-08,1.39909058020402e-06,"S000003635","S000003635","CHS6"
"S000003637",1268.67386033423,1.29258268793921,0.220863560493163,5.85240356106284,4.84519203977201e-09,1.20021368846553e-07,"S000003637","S000003637","GSH1"
"S000003643",72.8237339426884,1.19941868197386,0.269813527659254,4.44536155165874,8.77441740245856e-06,7.85302116050972e-05,"S000003643","S000003643",NA
"S000003646",299.348321408791,1.19505636906065,0.328100070216407,3.64235328652145,0.00027015695592243,0.00149722891469534,"S000003646","S000003646","GZF3"
"S000003649",304.843200356363,1.08252246885228,0.302545357767184,3.5780501702006,0.000346167014704918,0.00184613693505962,"S000003649","S000003649",NA
"S000003663",340.596626121358,1.14771078885948,0.198604908244485,5.77886417311817,7.52066091849714e-09,1.77088643341153e-07,"S000003663","S000003663","SPT10"
"S000003665",844.997605463439,1.14199336489964,0.248611808730427,4.59347997479041,4.35914868074914e-06,4.3600638274281e-05,"S000003665","S000003665","TRK1"
"S000028805",215.959362451306,-1.11127376494241,0.386177495555013,-2.87762435080608,0.00400681956338922,0.01464317873166,"S000028805","S000028805",NA
"S000003680",465.916432910157,-1.04585993527228,0.320298247791569,-3.26526898752459,0.00109360169960867,0.0048724591934248,"S000003680","S000003680",NA
"S000003682",420.847688741318,1.0275738442812,0.250780531645047,4.09750245579516,4.17631738776042e-05,0.000297123466516972,"S000003682","S000003682","IDS2"
"S000003683",167.206939247365,1.18482070281159,0.362929945218666,3.26459890791798,0.00109619183074898,0.0048824773564647,"S000003683","S000003683","MRX5"
"S000003689",5498.06818871029,3.21223363343537,0.380774687110277,8.43604825156107,3.28247321116974e-17,3.97596522095331e-15,"S000003689","S000003689","INO1"
"S000003691",2118.70495980711,-1.32994818844006,0.184785672979444,-7.19724731358369,6.1440264843055e-13,3.85160397106046e-11,"S000003691","S000003691","FBP26"
"S000003695",19781.4545863695,1.95979290583815,0.515460084992321,3.80202650582992,0.000143517368683624,0.000866621778874116,"S000003695","S000003695","HSP150"
"S000003697",411.154214118309,1.43528424282006,0.233543190795974,6.14569081602529,7.96162357481897e-10,2.43673417034021e-08,"S000003697","S000003697","FMP33"
"S000003701",2159.12639699832,1.00575583730688,0.320947475524902,3.13370851620499,0.00172612228915127,0.00725503137924562,"S000003701","S000003701","HAL5"
"S000003707",597.478304251469,1.4600182909599,0.403502543635161,3.61836204998008,0.000296473458448061,0.00162045703311592,"S000003707","S000003707","TOH1"
"S000003711",64.0722233308993,1.77410646670545,0.321850065170227,5.51221409809913,3.54347503344725e-08,6.80737750713194e-07,"S000003711","S000003711",NA
"S000003721",906.90545316179,-1.64525304079705,0.230184836683289,-7.14753006541762,8.83531731258497e-13,5.21831365077590e-11,"S000003721","S000003721","ATG36"
"S000003736",608.332764876782,1.04815059521607,0.324262718318913,3.23241167115985,0.0012275007791064,0.00539172361271291,"S000003736","S000003736","ACO2"
"S000003740",261.803148746582,1.0582859989238,0.344813896175339,3.06915124553348,0.002146678827023,0.00870196324008764,"S000003740","S000003740","RCY1"
"S000003750",59.2868918492664,1.87853767257751,0.311085092910436,6.038661817583,1.55397541181377e-09,4.39821199228795e-08,"S000003750","S000003750","HXT8"
"S000003756",18.4599205570492,-1.66019653543072,0.665046633821399,-2.49636108356963,0.012547480434828,0.0380524374824946,"S000003756","S000003756",NA
"S000003757",169.987387784003,-1.27103673324887,0.414968901663358,-3.06296864211765,0.00219153023423271,0.008845959231259,"S000003757","S000003757","IMA4"
"S000003763",222.020251778521,1.4671276300854,0.442103359901567,3.31851725897775,0.0009049672981719,0.00415906675008713,"S000003763","S000003763","MRX12"
"S000003764",1378.42283712053,-1.59723351964116,0.137295038735998,-11.6335851196521,2.78164353539806e-31,1.80718322961112e-28,"S000003764","S000003764","SAG1"
"S000003769",7500.66654661255,1.79910339445831,0.701620853437811,2.56421026490738,0.0103410876982284,0.0323495658723525,"S000003769","S000003769","TDH2"
"S000003771",268.287235403094,1.22460748337656,0.297287977028565,4.11926340115294,3.8008546965346e-05,0.000273680686033094,"S000003771","S000003771","MET3"
"S000003777",5392.48784170918,1.42721888724456,0.391064187758209,3.64957705645753,0.000262672438019781,0.00146198487407193,"S000003777","S000003777","ILV3"
"S000003783",37.3062467556585,1.08212589880886,0.382007382510627,2.8327355657289,0.00461515470861395,0.0164828601324885,"S000003783","S000003783","LSM8"
"S000003784",30.6250218803733,1.2188615940155,0.462665860289859,2.6344316679253,0.00842782656785769,0.0272470440578684,"S000003784","S000003784",NA
"S000003786",832.455198701852,1.00502628016148,0.233455796005089,4.30499605218443,1.66988713456471e-05,0.000135529773887747,"S000003786","S000003786","BNA1"
"S000003789",68.7732056122019,8.96601360457391,2.68245204790756,3.3424692946768,0.000830365415979849,0.00387603294924885,"S000003789","S000003789",NA
"S000003797",325.319168996624,1.12953312859579,0.220066960998223,5.13267926940163,2.85646437395417e-07,4.1533515052825e-06,"S000003797","S000003797","HUL4"
"S000003798",19.1794018783962,1.37772597322712,0.562209502528146,2.45055618418359,0.0142635700537738,0.0422351785329581,"S000003798","S000003798",NA
"S000003807",1040.16609433784,-1.56768074071529,0.436010515656243,-3.59551131090442,0.000323755060411145,0.00174159995425536,"S000003807","S000003807","TAH11"
"S000003809",157.780319939587,1.98837379453511,0.391589092906997,5.07770474344481,3.82021741494181e-07,5.36896435710553e-06,"S000003809","S000003809","CYC1"
